date_confirmation,city,province,country,latitude,longitude,country_new,Record Count
30.01.2020,Yuzhong District,Chongqing,China,29.55234,106.5376,China,3
19.02.2020,Wanzhou District,Chongqing,China,30.706120000000002,108.4023,China,3
05.02.2020,Wanzhou District,Chongqing,China,30.706120000000002,108.4023,China,3
04.02.2020,Nanjing City,Jiangsu,China,31.92997,118.8424,China,3
25.01.2020,Tianjin City,Tianjin,China,39.297129999999996,117.3333,China,3
03.02.2020,"Chengxiang District, Putian City",Fujian,China,25.41917,118.9257,China,3
27.01.2020,null,Chongqing,China,30.07034,107.8793,China,3
07.02.2020,"Chengxiang District, Putian City",Fujian,China,25.41917,118.9257,China,3
30.01.2020,"Chengxiang District, Putian City",Fujian,China,25.41917,118.9257,China,3
25.01.2020,Kuala Lumpur,Wilayah Persekutuan Kuala Lumpur,Malaysia,3.139,101.6869,Malaysia,3
27.01.2020,Nanjing City,Jiangsu,China,31.92997,118.8424,China,3
02.02.2020,Huzhou City,Zhejiang,China,30.74578,119.8686,China,3
24.01.2020,Tianjin City,Tianjin,China,39.297129999999996,117.3333,China,3
26.01.2020,Shaoxing City,Zhejiang,China,29.7353,120.63600000000001,China,3
01.02.2020,Shaoxing City,Zhejiang,China,29.7353,120.63600000000001,China,3
25.01.2020,Sydney,New South Wales,Australia,-32.23834,147.0045,Australia,3
02.02.2020,Shaoxing City,Zhejiang,China,29.7353,120.63600000000001,China,3
02.02.2020,Xiangtan City,Hunan,China,27.73204,112.6022,China,3
05.02.2020,Liuzhou City,Guangxi,China,24.95009,109.37100000000001,China,3
03.02.2020,null,Inner Mongolia,China,44.48038,114.3278,China,3
08.02.2020,Lu'an City,Anhui,China,31.75941,116.3151,China,3
06.02.2020,Pudong District,Shanghai,China,31.10622,121.7257,China,3
05.02.2020,Zhuzhou City,Hunan,China,27.12398,113.5158,China,3
06.02.2020,Haikou City,Hainan,China,19.83166,110.4222,China,3
02.02.2020,"Fuqing City, Fuzhou City",Fujian,China,25.631429999999998,119.3656,China,3
05.02.2020,Baoshan District,Shanghai,China,31.38761,121.5247,China,3
14.02.2020,null,null,Singapore,1.35346,103.8151,Singapore,3
01.02.2020,"Jin'an District, Fuzhou City",Fujian,China,26.22387,119.3006,China,3
05.02.2020,Zhoukou City,Henan,China,33.723859999999995,114.8773,China,3
24.01.2020,Hechi City,Guangxi,China,24.64574,107.8409,China,3
27.01.2020,Zhumadian City,Henan,China,32.92419,114.1505,China,3
24.01.2020,Fuzhou City,Fujian,China,26.05196,119.1789,China,3
16.02.2020,null,Shanghai,China,31.2045,121.4555,China,3
05.02.2020,Qinzhou City,Guangxi,China,22.1822,109.0235,China,3
29.01.2020,null,Tianjin,China,39.297129999999996,117.3333,China,3
26.01.2020,Jieyang City,Guangdong,China,23.33707,116.1185,China,3
06.02.2020,null,Shanghai,China,31.2045,121.4555,China,3
05.02.2020,Tieling City,Liaoning,China,42.64676,124.1707,China,3
11.02.2020,Suzhou City,Anhui,China,33.860859999999995,117.2092,China,3
25.01.2020,Taizhou City,Zhejiang,China,28.775,121.1116,China,3
31.01.2020,Seoul,Seoul,South Korea,37.56667,126.9667,South Korea,3
14.02.2020,Beihai City,Guangxi,China,21.676660000000002,109.32799999999999,China,3
04.02.2020,"Kundoulun District, Baotou City",Inner Mongolia,China,40.63648,109.8294,China,3
02.02.2020,Changde City,Hunan,China,29.30245,111.5202,China,3
11.02.2020,Beihai City,Guangxi,China,21.676660000000002,109.32799999999999,China,3
01.02.2020,Changde City,Hunan,China,29.30245,111.5202,China,3
02.02.2020,Beihai City,Guangxi,China,21.676660000000002,109.32799999999999,China,3
24.01.2020,Beihai City,Guangxi,China,21.676660000000002,109.32799999999999,China,3
22.01.2020,Beihai City,Guangxi,China,21.676660000000002,109.32799999999999,China,3
14.02.2020,Changsha City,Hunan,China,28.227590000000003,113.1532,China,3
28.02.2020,Sapporo City,Hokkaido,Japan,null,null,null,3
16.02.2020,Lu'an City,Anhui,China,31.75941,116.3151,China,3
01.02.2020,Yiyang City,Hunan,China,28.576829999999998,111.9523,China,3
26.01.2020,Guilin City,Guangxi,China,25.35865,110.5145,China,3
13.02.2020,Cangzhou City,Hebei,China,38.26855,116.7593,China,3
29.01.2020,Daxing District,Beijing,China,39.642379999999996,116.4172,China,3
28.01.2020,Daxing District,Beijing,China,39.642379999999996,116.4172,China,3
17.02.2020,Nanning City,Guangxi,China,23.05898,108.4629,China,3
13.02.2020,Heihe City,Heilongjiang,China,49.281859999999995,126.98,China,3
31.01.2020,Zhuzhou City,Hunan,China,27.12398,113.5158,China,3
26.01.2020,Lishui City,Zhejiang,China,28.20076,119.5133,China,3
13.02.2020,Nanning City,Guangxi,China,23.05898,108.4629,China,3
27.01.2020,Xiangtan City,Hunan,China,27.73204,112.6022,China,3
11.02.2020,Nanning City,Guangxi,China,23.05898,108.4629,China,3
26.01.2020,Daxing District,Beijing,China,39.642379999999996,116.4172,China,2
27.01.2020,Daqing City,Heilongjiang,China,46.35607,124.699,China,2
31.01.2020,Huaihua City,Hunan,China,27.55503,110.0777,China,2
26.01.2020,Daqing City,Heilongjiang,China,46.35607,124.699,China,2
31.01.2020,Suzhou City,Anhui,China,33.860859999999995,117.2092,China,2
27.01.2020,Zhongshan City,Guangdong,China,22.52105,113.3859,China,2
17.02.2020,Dongguan City,Guangdong,China,22.93336,113.8738,China,2
15.02.2020,Fuyang City,Anhui,China,32.9188,115.7036,China,2
26.01.2020,Dongguan City,Guangdong,China,22.93336,113.8738,China,2
27.01.2020,Qiqihar City,Heilongjiang,China,47.708940000000005,124.5514,China,2
04.02.2020,Qingyuan City,Guangdong,China,24.31602,112.8749,China,2
27.01.2020,Qingyuan City,Guangdong,China,24.31602,112.8749,China,2
03.02.2020,Yangjiang City,Guangdong,China,22.037689999999998,111.7726,China,2
26.01.2020,Harbin City,Heilongjiang,China,45.646570000000004,127.9588,China,2
30.01.2020,Huangshan City,Anhui,China,29.90755,118.0713,China,2
07.02.2020,Huizhou City,Guangdong,China,23.24435,114.4983,China,2
06.02.2020,Jiangmen City,Guangdong,China,22.28417,112.6714,China,2
21.01.2020,Changping District,Beijing,China,40.20789,116.2063,China,2
28.01.2020,Zhanjiang City,Guangdong,China,21.10003,110.1654,China,2
21.01.2020,Zhanjiang City,Guangdong,China,21.10003,110.1654,China,2
06.02.2020,"Wanbailin District, Taiyuan City",Shanxi,China,37.86721,112.3904,China,2
31.01.2020,Tongling City,Anhui,China,30.944670000000002,117.8965,China,2
23.02.2020,"Ji'an City, Tonghua City",Jilin,China,41.24388,125.9869,China,2
04.02.2020,Shantou City,Guangdong,China,23.334329999999998,116.5856,China,2
31.01.2020,Shantou City,Guangdong,China,23.334329999999998,116.5856,China,2
03.02.2020,Shantou City,Guangdong,China,23.334329999999998,116.5856,China,2
26.01.2020,Shantou City,Guangdong,China,23.334329999999998,116.5856,China,2
13.02.2020,Zhuhai City,Guangdong,China,22.16925,113.361,China,2
08.02.2020,Zhuhai City,Guangdong,China,22.16925,113.361,China,2
02.02.2020,Huaibei City,Anhui,China,33.72722,116.7424,China,2
01.02.2020,"Dongfeng County, Liaoyuan City",Jilin,China,42.675540000000005,125.4418,China,2
02.02.2020,Tongling City,Anhui,China,30.944670000000002,117.8965,China,2
06.02.2020,Tongling City,Anhui,China,30.944670000000002,117.8965,China,2
05.02.2020,"Longshan District, Liaoyuan City",Jilin,China,42.85802,125.1521,China,2
13.02.2020,Ma'anshan City,Anhui,China,31.62885,118.35600000000001,China,2
21.02.2020,Rasht,Gilan,Iran,37.28083,49.583059999999996,Iran,2
04.02.2020,Ma'anshan City,Anhui,China,31.62885,118.35600000000001,China,2
31.01.2020,Jiangmen City,Guangdong,China,22.28417,112.6714,China,2
05.02.2020,Hengshui City,Hebei,China,37.76365,115.8236,China,2
14.02.2020,Foshan City,Guangdong,China,23.0131,112.9444,China,2
03.02.2020,"Gongzhuling City, Siping City",Jilin,China,43.78353,124.6729,China,2
07.02.2020,"Gongzhuling City, Siping City",Jilin,China,43.78353,124.6729,China,2
14.02.2020,Shaoguan City,Guangdong,China,24.82198,113.7723,China,2
19.02.2020,Qom,Qom,Iran,34.64,50.87639,Iran,2
05.02.2020,Jiangmen City,Guangdong,China,22.28417,112.6714,China,2
03.02.2020,Jiangmen City,Guangdong,China,22.28417,112.6714,China,2
29.01.2020,Haidian District,Beijing,China,40.02186,116.2285,China,2
17.02.2020,Huainan City,Anhui,China,32.75738,116.734,China,2
31.01.2020,Zhanjiang City,Guangdong,China,21.10003,110.1654,China,2
23.01.2020,Shaoguan City,Guangdong,China,24.82198,113.7723,China,2
29.01.2020,Hengshui City,Hebei,China,37.76365,115.8236,China,2
06.02.2020,Huainan City,Anhui,China,32.75738,116.734,China,2
27.01.2020,Hengshui City,Hebei,China,37.76365,115.8236,China,2
26.01.2020,Huainan City,Anhui,China,32.75738,116.734,China,2
24.01.2020,Guangzhou City,Guangdong,China,23.349829999999997,113.5364,China,2
08.02.2020,Siping City,Jilin,China,43.57227,124.4702,China,2
08.02.2020,Langfang City,Hebei,China,39.25678,116.6264,China,2
05.02.2020,Zhaoqing City,Guangdong,China,23.54164,112.2026,China,2
14.02.2020,Loudi City,Hunan,China,27.73964,111.6133,China,2
21.01.2020,Haidian District,Beijing,China,40.02186,116.2285,China,2
06.02.2020,Loudi City,Hunan,China,27.73964,111.6133,China,2
20.02.2020,Qom,Qom,Iran,34.64,50.87639,Iran,2
04.02.2020,Huizhou City,Guangdong,China,23.24435,114.4983,China,2
06.02.2020,Huaihua City,Hunan,China,27.55503,110.0777,China,2
14.02.2020,Huizhou City,Guangdong,China,23.24435,114.4983,China,2
17.02.2020,Wuhu City,Anhui,China,31.14997,118.1285,China,2
07.02.2020,Wuhu City,Anhui,China,31.14997,118.1285,China,2
26.02.2020,null,Hokkaido,Japan,43.402,142.5571,null,2
07.02.2020,Yongzhou City,Hunan,China,25.779320000000002,111.7296,China,2
27.01.2020,Chuzhou City,Anhui,China,32.545429999999996,118.1027,China,2
05.02.2020,Yongzhou City,Hunan,China,25.779320000000002,111.7296,China,2
04.02.2020,Wuhu City,Anhui,China,31.14997,118.1285,China,2
06.02.2020,Zhaoqing City,Guangdong,China,23.54164,112.2026,China,2
27.01.2020,Meizhou City,Guangdong,China,24.20478,116.0807,China,2
05.02.2020,Meizhou City,Guangdong,China,24.20478,116.0807,China,2
31.01.2020,Yongzhou City,Hunan,China,25.779320000000002,111.7296,China,2
31.01.2020,Langfang City,Hebei,China,39.25678,116.6264,China,2
27.01.2020,Harbin City,Heilongjiang,China,45.646570000000004,127.9588,China,2
07.02.2020,Chenzhou City,Hunan,China,25.81815,113.1376,China,2
21.01.2020,Daxing District,Beijing,China,39.642379999999996,116.4172,China,2
04.02.2020,Chenzhou City,Hunan,China,25.81815,113.1376,China,2
26.01.2020,Qingyuan City,Guangdong,China,24.31602,112.8749,China,2
31.01.2020,"Lujiang County, Hefei City",Anhui,China,31.269679999999997,117.32,China,2
26.01.2020,Chenzhou City,Hunan,China,25.81815,113.1376,China,2
25.01.2020,"Lujiang County, Hefei City",Anhui,China,31.269679999999997,117.32,China,2
08.02.2020,Yiyang City,Hunan,China,28.576829999999998,111.9523,China,2
06.02.2020,Yiyang City,Hunan,China,28.576829999999998,111.9523,China,2
29.01.2020,"Feidong County, Hefei City",Anhui,China,32.00123,117.5681,China,2
27.01.2020,"Feidong County, Hefei City",Anhui,China,32.00123,117.5681,China,2
24.01.2020,"Feidong County, Hefei City",Anhui,China,32.00123,117.5681,China,2
06.02.2020,Zhangjiajie City,Hunan,China,29.393279999999997,110.5265,China,2
06.02.2020,Cangzhou City,Hebei,China,38.26855,116.7593,China,2
28.02.2020,null,Osaka,Japan,null,null,null,2
07.02.2020,Changde City,Hunan,China,29.30245,111.5202,China,2
26.01.2020,Suzhou City,Anhui,China,33.860859999999995,117.2092,China,2
06.02.2020,Changde City,Hunan,China,29.30245,111.5202,China,2
26.01.2020,Zhongshan City,Guangdong,China,22.52105,113.3859,China,2
05.02.2020,"Shushan District, Hefei City",Anhui,China,31.82562,117.2001,China,2
31.01.2020,Changde City,Hunan,China,29.30245,111.5202,China,2
23.01.2020,"High-Tech Zone, Hefei City",Anhui,China,31.828313,117.22484399999999,China,2
05.02.2020,"Luyang District, Hefei City",Anhui,China,31.92046,117.1894,China,2
06.02.2020,Zhongshan City,Guangdong,China,22.52105,113.3859,China,2
07.02.2020,"Yueyanglou District, Yueyang City",Hunan,China,29.37227,113.1163,China,2
06.02.2020,Suzhou City,Anhui,China,33.860859999999995,117.2092,China,2
29.01.2020,Jieyang City,Guangdong,China,23.33707,116.1185,China,2
12.02.2020,Suzhou City,Anhui,China,33.860859999999995,117.2092,China,2
29.01.2020,"Yaohai District, Hefei City",Anhui,China,31.89544,117.3384,China,2
08.02.2020,Dongguan City,Guangdong,China,22.93336,113.8738,China,2
17.02.2020,Hefei City,Anhui,China,31.79444,117.3428,China,2
16.02.2020,Hefei City,Anhui,China,31.79444,117.3428,China,2
14.02.2020,Hefei City,Anhui,China,31.79444,117.3428,China,2
02.02.2020,Shaoyang City,Hunan,China,26.91525,110.8759,China,2
05.02.2020,Nanning City,Guangxi,China,23.05898,108.4629,China,2
26.01.2020,Shaoyang City,Hunan,China,26.91525,110.8759,China,2
30.01.2020,null,Jilin,China,43.70033,126.16799999999999,China,2
08.02.2020,Hengyang City,Hunan,China,26.796020000000002,112.5737,China,2
02.02.2020,Hengyang City,Hunan,China,26.796020000000002,112.5737,China,2
25.01.2020,Hefei City,Anhui,China,31.79444,117.3428,China,2
29.01.2020,Huludao City,Liaoning,China,40.62562,120.1972,China,2
29.01.2020,Chaoyang District,Beijing,China,39.94612,116.5128,China,2
03.02.2020,Xiangtan City,Hunan,China,27.73204,112.6022,China,2
02.02.2020,Lishui City,Zhejiang,China,28.20076,119.5133,China,2
13.02.2020,Xiangtan City,Hunan,China,27.73204,112.6022,China,2
04.02.2020,Xiangtan City,Hunan,China,27.73204,112.6022,China,2
27.01.2020,Lishui City,Zhejiang,China,28.20076,119.5133,China,2
08.02.2020,null,null,United Arab Emirates,23.92122,54.33112,United Arab Emirates,2
26.01.2020,Xiangtan City,Hunan,China,27.73204,112.6022,China,2
04.02.2020,Guilin City,Guangxi,China,25.35865,110.5145,China,2
13.02.2020,Zhuzhou City,Hunan,China,27.12398,113.5158,China,2
02.02.2020,San Benito County,California,United States,36.60637,-121.075,United States,2
27.02.2020,null,Graubuenden,Switzerland,46.75,9.5,Switzerland,2
05.02.2020,Beihai City,Guangxi,China,21.676660000000002,109.32799999999999,China,2
26.01.2020,Liuzhou City,Guangxi,China,24.95009,109.37100000000001,China,2
25.02.2020,Seoul,Seoul,South Korea,37.56667,126.9667,South Korea,2
23.02.2020,Seoul,Seoul,South Korea,37.56667,126.9667,South Korea,2
06.02.2020,National Medical Center,Seoul,South Korea,37.56767,127.0057,South Korea,2
30.01.2020,Fangchenggang City,Guangxi,China,21.88401,107.9967,China,2
29.01.2020,Zhoushan City,Zhejiang,China,30.09654,122.1883,China,2
27.01.2020,Zhoushan City,Zhejiang,China,30.09654,122.1883,China,2
27.01.2020,Quzhou City,Zhejiang,China,28.9356,118.67399999999999,China,2
28.02.2020,null,Busan,South Korea,35.20261,129.0816,South Korea,2
26.01.2020,Quzhou City,Zhejiang,China,28.9356,118.67399999999999,China,2
28.02.2020,Kushiro,Hokkaido,Japan,null,null,null,2
02.02.2020,Jinhua City,Zhejiang,China,29.117459999999998,119.9524,China,2
28.01.2020,Panjin City,Liaoning,China,41.085770000000004,121.9994,China,2
05.02.2020,"Gushi County, Xinyang City",Henan,China,32.13325,115.6979,China,2
05.02.2020,Liaoyang City,Liaoning,China,41.18291,123.2453,China,2
03.02.2020,National Centre for Infectious Diseases,null,Singapore,1.322098,103.8472,Singapore,2
31.01.2020,Zhangjiakou City,Hebei,China,40.87393,115.0351,China,2
05.02.2020,National Centre for Infectious Diseases,null,Singapore,1.322098,103.8472,Singapore,2
03.02.2020,Liaoyang City,Liaoning,China,41.18291,123.2453,China,2
07.02.2020,Shaoxing City,Zhejiang,China,29.7353,120.63600000000001,China,2
01.02.2020,null,South Australia,Australia,-30.22263,135.869,Australia,2
14.02.2020,Shangqiu City,Henan,China,34.28974,115.6977,China,2
24.01.2020,Wanning City,Hainan,China,18.83795,110.2876,China,2
04.02.2020,Fuxin City,Liaoning,China,42.2807,121.9557,China,2
05.02.2020,null,null,Malaysia,3.797529,109.7073,Malaysia,2
30.01.2020,null,Vinh Phuc,Vietnam,21.3,105.6,Vietnam,2
29.01.2020,Huzhou City,Zhejiang,China,30.74578,119.8686,China,2
25.02.2020,Madrid,null,Spain,40.4290527,-4.1856013999999995,Spain,2
30.01.2020,Luohe City,Henan,China,33.65542,113.8999,China,2
01.02.2020,Baoding City,Hebei,China,39.02267,115.1701,China,2
01.02.2020,Jinzhou City,Liaoning,China,41.47081,121.6189,China,2
25.02.2020,Innsbruck,Tyrol,Austria,47.285602600000004,11.2387026,Austria,2
31.01.2020,Shapingba District,Chongqing,China,29.62567,106.3637,China,2
27.01.2020,Xuchang City,Henan,China,34.07273,113.7089,China,2
30.01.2020,Puyang City,Henan,China,35.80833,115.2794,China,2
02.02.2020,Xuchang City,Henan,China,34.07273,113.7089,China,2
06.02.2020,Vancouver,British Columbia,Canada,49.25,-123.1,Canada,2
27.01.2020,Jinzhou City,Liaoning,China,41.47081,121.6189,China,2
12.02.2020,Nan'an District,Chongqing,China,29.540340000000004,106.6592,China,2
24.01.2020,Paris,Ile-de-France,France,48.8566,2.3522,France,2
26.01.2020,Jinzhou City,Liaoning,China,41.47081,121.6189,China,2
25.01.2020,Yubei District,Chongqing,China,29.81392,106.7437,China,2
26.01.2020,Baoding City,Hebei,China,39.02267,115.1701,China,2
27.01.2020,Jiaozuo City,Henan,China,35.11887,113.1311,China,2
31.01.2020,Changshou District,Chongqing,China,29.95723,107.1356,China,2
25.01.2020,Dandong City,Liaoning,China,40.54612,124.4043,China,2
30.01.2020,Haneda Airport,Tokyo,Japan,35.553333,139.781111,Japan,2
27.01.2020,Hebi City,Henan,China,35.72307,114.3093,China,2
21.01.2020,Wenzhou City,Zhejiang,China,27.905379999999997,120.4404,China,2
30.01.2020,Bishan District,Chongqing,China,29.564759999999996,106.189,China,2
16.02.2020,Wuxi City,Jiangsu,China,31.52812,120.0767,China,2
03.02.2020,Xingtai City,Hebei,China,37.21327,114.8155,China,2
08.02.2020,Pingdingshan City,Henan,China,33.796859999999995,113.0108,China,2
23.02.2020,Nagoya City,Aichi Prefecture,Japan,35.18333,136.9,Japan,2
07.02.2020,Dalian City,Liaoning,China,39.59944,122.2224,China,2
27.02.2020,null,Gifu,Japan,35.78074,137.0564,Japan,2
21.02.2020,Nagoya City,Aichi Prefecture,Japan,35.18333,136.9,Japan,2
26.01.2020,Pingdingshan City,Henan,China,33.796859999999995,113.0108,China,2
27.02.2020,Kushiro City,Hokkaido,Japan,43.1863376,143.5338841,Japan,2
30.01.2020,Xingtai City,Hebei,China,37.21327,114.8155,China,2
16.02.2020,Hangzhou City,Zhejiang,China,29.901659999999996,119.4715,China,2
21.02.2020,Vo Euganeo,Veneto,Italy,45.2977477,11.6583815,Italy,2
31.01.2020,Dalian City,Liaoning,China,39.59944,122.2224,China,2
30.01.2020,Kaifeng City,Henan,China,34.6068,114.5375,China,2
27.01.2020,Kaifeng City,Henan,China,34.6068,114.5375,China,2
31.01.2020,Rome,Lazio,Italy,41.88333,12.5,Italy,2
04.02.2020,null,Macau,China,22.158910000000002,113.5611,China,2
27.02.2020,Hong Kong,Hong Kong,China,22.38074,114.1324,China,2
28.01.2020,Hong Kong,Hong Kong,China,22.38074,114.1324,China,2
04.02.2020,"Dongchangfu District, Liaocheng City",Shandong,China,36.44981,115.8952,China,2
08.02.2020,Suining City,Sichuan,China,30.633309999999998,105.4711,China,2
27.01.2020,Suqian City,Jiangsu,China,33.786809999999996,118.5202,China,2
23.01.2020,Urumqi City,Xinjiang,China,43.73043,87.78531,China,2
03.02.2020,Meishan City,Sichuan,China,29.92724,103.7518,China,2
29.01.2020,Rizhao City,Shandong,China,35.58324,119.1358,China,2
05.02.2020,Taizhou City,Jiangsu,China,32.57248,120.0575,China,2
07.02.2020,null,Ningxia,China,37.28727,106.1671,China,2
04.02.2020,"Huancui District, Weihai City",Shandong,China,37.43303,122.1156,China,2
01.02.2020,null,Ningxia,China,37.28727,106.1671,China,2
27.01.2020,Xining City,Qinghai,China,36.82615,101.4437,China,2
30.01.2020,Xining City,Qinghai,China,36.82615,101.4437,China,2
29.01.2020,Tai'an City,Shandong,China,36.00093,117.0385,China,2
05.02.2020,"Longxi County, Dingxi City",Gansu,China,35.10665,104.6236,China,2
05.02.2020,Jining City,Shandong,China,35.37464,116.7332,China,2
26.01.2020,Zhenjiang City,Jiangsu,China,32.01638,119.4537,China,2
05.02.2020,Bijie City,Guizhou,China,27.06873,105.2156,China,2
03.02.2020,"Hezhang County, Bijie City",Guizhou,China,27.132990000000003,104.6293,China,2
24.01.2020,Yantai City,Shandong,China,37.24217,120.8051,China,2
27.01.2020,Lanzhou City,Gansu,China,36.351259999999996,103.6554,China,2
02.02.2020,"Wanshan District, Tongren City",Guizhou,China,27.526759999999996,109.2596,China,2
